Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_SVM
FDA23,OUT045,1741.939528815776
FDA39,OUT019,1565.1216687888345
FDZ12,OUT017,1837.602793543886
NCB42,OUT046,1778.4260048723183
FDL16,OUT046,1570.8760623155388
FDO24,OUT019,1837.5933022945774
NCP42,OUT046,1868.528748628483
FDR19,OUT018,1839.7598062914203
DRL01,OUT045,1830.6556458689774
FDV37,OUT046,1858.8722852240076
FDI41,OUT010,1825.643501904908
FDF58,OUT049,1674.021166867688
NCF43,OUT018,1821.0494603881568
FDN02,OUT049,1817.4880333386404
NCP41,OUT035,1746.229313973271
NCY17,OUT027,1572.9181868667795
FDL58,OUT027,1838.0062089644239
NCA30,OUT027,1893.7191810570446
FDE46,OUT018,1827.903914670171
FDY38,OUT035,1858.4227196318877
NCH29,OUT027,1747.7809397965548
FDO20,OUT045,1870.6085311150266
FDP44,OUT018,1745.8666683483436
FDM02,OUT027,1717.3314062545614
FDJ14,OUT027,1703.816003778879
FDH04,OUT010,1722.7118262401282
DRK23,OUT046,1843.495615958227
NCW05,OUT046,1757.0236398915454
FDF12,OUT049,1839.3400131548933
FDL51,OUT019,1826.9377921811824
FDN03,OUT018,1848.7186161669476
DRJ37,OUT049,1835.6367859964435
FDM12,OUT019,1877.4850305423827
FDA16,OUT045,1828.8836033174832
NCB07,OUT017,1844.5784315024507
NCI17,OUT019,1739.4776609534833
FDR51,OUT046,1834.069586155227
FDJ55,OUT045,1852.2480731454752
NCZ17,OUT013,1572.8069484176297
FDU25,OUT013,1644.4810382423661
NCG18,OUT045,1744.581344690329
DRM11,OUT017,1837.026287238311
FDH16,OUT035,1714.0212200596163
FDZ04,OUT018,1676.7602313463922
NCX53,OUT035,1808.2089451701277
FDX38,OUT027,1585.5342757695919
FDX09,OUT046,1871.3936044818493
NCW05,OUT018,1756.123127968261
NCS41,OUT017,1895.9380401197677
FDI26,OUT046,1836.0243752604226
NCZ41,OUT027,1800.9040920753712
NCK06,OUT046,1792.8008288746325
FDX23,OUT027,1747.0968227355572
NCA42,OUT046,1821.9449064691457
FDC20,OUT049,1610.3956613740872
DRC49,OUT018,1829.5100935906341
FDX01,OUT013,1780.693656756512
FDC08,OUT045,1825.753755150228
FDC02,OUT017,1828.1853459675751
FDK10,OUT045,1835.8108093638275
DRC24,OUT013,1832.6797460074365
FDW16,OUT019,1722.0421999553637
NCU06,OUT018,1833.0333980379994
DRA59,OUT045,1867.4833560269503
FDR24,OUT019,1711.6879473981078
DRL35,OUT018,1583.4909359981616
FDA49,OUT013,1730.536576194493
NCC55,OUT046,1606.7886945814103
DRD24,OUT019,1819.676136095784
NCE55,OUT049,1872.0570779231878
FDT33,OUT045,1851.207366272568
NCT53,OUT013,1819.8284538298149
FDS26,OUT046,1832.568315518865
FDL22,OUT018,1720.1014155025644
FDP44,OUT017,1744.4557965370514
FDC52,OUT018,1836.684729047998
FDI53,OUT010,1830.5665498091755
FDZ23,OUT046,1870.036318575346
NCT18,OUT013,1895.5786766420154
FDR13,OUT046,1777.6090933998587
FDB09,OUT010,1795.1338013689945
FDZ60,OUT013,1758.398123939888
FDB11,OUT046,1837.769434729294
FDC10,OUT018,1787.3393378942342
FDW56,OUT035,1863.89005462926
FDK14,OUT027,1701.4805253749269
DRE27,OUT027,1747.3902033555917
FDA38,OUT017,1813.2175568059365
FDT11,OUT045,1850.0487529996717
FDP15,OUT035,1872.2920996742018
FDV27,OUT035,1707.616205065865
FDS36,OUT027,1756.1195102806023
FDY40,OUT027,1583.9597130845211
NCF19,OUT049,1593.0589060152
FDF53,OUT045,1848.751999690642
FDS14,OUT027,1846.1596143424197
FDE56,OUT046,1715.8107277838158
FDZ19,OUT035,1842.987134119369
FDZ46,OUT013,1761.7870845396512
FDR16,OUT046,1821.3900657526729
FDG29,OUT018,1612.839718045156
NCE30,OUT017,1830.5997337392319
FDZ40,OUT046,1629.6076244143817
FDG58,OUT018,1834.5366851604251
DRH03,OUT013,1734.4325343026483
FDZ47,OUT045,1753.2673855928754
FDV04,OUT018,1824.8832967240787
FDZ10,OUT018,1794.5733374785102
FDG46,OUT017,1765.201970214165
NCF07,OUT045,1740.6960140751855
FDY44,OUT035,1887.9148396787043
FDB21,OUT013,1827.8211763617533
FDS20,OUT035,1871.7460887154555
FDS49,OUT049,1717.363475444156
FDX55,OUT027,1841.9449333452758
NCQ02,OUT018,1889.2369141107301
FDR25,OUT013,1831.9877266423025
DRG39,OUT045,1615.9498004617965
FDB46,OUT046,1832.9168885252707
NCC30,OUT018,1881.5611880919234
FDE58,OUT035,1793.9663439481408
FDC05,OUT019,1854.0740436236833
FDY15,OUT046,1832.3185079065722
FDG14,OUT046,1833.2757708158474
FDL08,OUT049,1852.373827951961
FDQ47,OUT013,1693.5576610078328
FDN12,OUT035,1751.2974237211854
FDW10,OUT013,1835.9277609212031
FDD02,OUT035,1790.4406755999812
FDX35,OUT010,1820.236312282321
FDT35,OUT046,1829.4719897024459
DRN47,OUT019,1878.8266639062272
FDB11,OUT010,1836.5013610371448
FDN20,OUT045,1832.873817737892
FDB59,OUT035,1833.1100211482708
FDJ58,OUT045,1883.7184866479577
FDU60,OUT046,1826.0587554718884
FDS03,OUT049,1732.2837669107487
FDU40,OUT019,1879.878207310908
DRH15,OUT049,1616.7443164880174
FDD04,OUT027,1837.639364614742
FDQ01,OUT046,1838.5642565789508
FDF28,OUT035,1798.2711863357401
FDD22,OUT010,1760.429565355404
FDY19,OUT046,1788.4700838545948
FDN33,OUT035,1723.4676383303165
FDV36,OUT035,1795.0056764386197
FDW01,OUT010,1833.5300613596276
FDJ28,OUT049,1896.2095519662416
FDB17,OUT035,1899.6019014959797
FDM40,OUT049,1817.7106940449928
FDV46,OUT045,1807.0214024142888
FDQ44,OUT049,1791.8542143256657
NCD42,OUT046,1630.0516433723087
DRH37,OUT046,1830.6502176712866
FDR10,OUT018,1830.4495514694606
NCD06,OUT027,1576.7344042035006
FDI53,OUT046,1835.3992224954836
FDG16,OUT035,1834.493916615956
DRB25,OUT046,1742.9341544804884
FDY09,OUT046,1883.533593581397
FDX48,OUT045,1836.6375443415295
FDC03,OUT010,1857.3022505478843
FDT47,OUT035,1738.7349414035064
FDW44,OUT027,1888.7318595980034
FDT24,OUT017,1716.6138012029132
FDT12,OUT019,1844.7485846586164
NCS38,OUT035,1764.6873377843776
FDO39,OUT035,1853.4774616592915
FDA13,OUT046,1590.3527183928115
FDO48,OUT035,1838.5688042410316
DRJ01,OUT017,1820.7520349847887
FDD53,OUT018,1589.627844750814
NCT05,OUT049,1863.2226051820742
FDQ51,OUT045,1587.3921029527364
FDU60,OUT013,1820.458649653627
FDC59,OUT046,1697.809740211293
FDP36,OUT035,1611.4365436004232
NCM19,OUT017,1760.4433012511386
FDL16,OUT035,1561.7857348857174
FDE50,OUT018,1847.0801014527678
NCR18,OUT013,1589.182681002117
NCD30,OUT035,1747.042337445736
FDH31,OUT013,1746.1968643237617
FDD56,OUT019,1880.8025535488875
FDC47,OUT049,1854.494455009536
FDZ21,OUT045,1730.6095218444154
FDM01,OUT049,1749.955017031008
FDF24,OUT013,1706.0454851536697
FDW23,OUT017,1673.5494379021657
FDY52,OUT018,1704.178677884539
DRH37,OUT027,1854.1963623182844
DRO47,OUT027,1777.8710593175367
FDR25,OUT049,1819.458613430392
FDQ24,OUT027,1863.274690616276
DRJ51,OUT018,1854.379773720067
NCU06,OUT035,1838.5758400447978
NCV18,OUT018,1732.9128246041826
NCC06,OUT027,1798.4834199168859
FDZ01,OUT018,1749.795262431612
FDT14,OUT017,1792.908258579845
FDD11,OUT019,1857.9143260949627
FDN09,OUT017,1854.4294397015062
NCO18,OUT010,1890.0116560069278
FDZ50,OUT045,1899.8905468805435
FDS44,OUT013,1856.5120822872198
FDI36,OUT045,1875.4728954538969
FDA26,OUT010,1826.4998596921846
NCY53,OUT049,1768.7212543188011
FDF32,OUT049,1846.1176731877804
FDF59,OUT010,1793.5903357452553
FDB20,OUT046,1743.1427013215216
DRH11,OUT035,1696.0074824503085
FDT03,OUT049,1839.8383638258542
NCH06,OUT035,1851.9089432218848
FDR55,OUT049,1893.8430370710987
FDI10,OUT035,1868.3628393131569
FDZ12,OUT045,1821.101648003048
FDM12,OUT049,1879.1782685013854
DRB25,OUT045,1745.1660343287087
NCS41,OUT013,1895.4679562245014
NCT53,OUT049,1819.686751822282
NCD55,OUT013,1567.3992428585789
FDY08,OUT049,1819.917931396474
NCP55,OUT049,1622.6909676352948
FDA33,OUT013,1831.696227681713
FDQ33,OUT013,1841.8482947169332
FDE45,OUT027,1903.5720463738826
FDT26,OUT013,1795.9569143469867
NCV53,OUT049,1833.4621249019738
FDK60,OUT027,1749.5864014305198
NCJ29,OUT046,1698.3787687176264
FDI15,OUT045,1837.9720038593557
FDX21,OUT013,1760.0176301326696
FDV49,OUT019,1844.977408917983
DRO59,OUT046,1714.8998602705417
FDZ14,OUT045,1793.9508453429346
FDP32,OUT027,1801.3521096339255
FDC33,OUT017,1851.0958600843212
FDT14,OUT010,1790.0953852519103
NCN54,OUT027,1709.966949102927
FDR57,OUT027,1843.5712841118682
DRK12,OUT046,1695.9573826906496
FDX52,OUT049,1889.1876781937783
FDX08,OUT010,1893.2851988558339
FDP10,OUT010,1749.1176251247475
NCP50,OUT045,1723.0745117227416
NCL06,OUT013,1864.7250471785776
FDP25,OUT013,1837.6692943408152
FDE53,OUT013,1746.3238035112988
FDL27,OUT017,1742.9890109778087
FDC35,OUT049,1823.212339732525
DRJ47,OUT010,1843.7753634648343
FDD16,OUT018,1753.841553003731
NCN42,OUT049,1818.2779795078563
FDC38,OUT027,1795.8893901492418
NCO07,OUT045,1833.618028828449
FDQ20,OUT049,1615.8833056913443
FDI32,OUT046,1769.3358384064304
FDN20,OUT010,1832.3450078367127
DRJ51,OUT027,1856.6634304889233
FDU08,OUT045,1735.1380855714972
DRN37,OUT019,1853.595968843746
FDD05,OUT010,1792.4210597157025
FDW15,OUT046,1837.082342991378
FDI52,OUT046,1795.9057224113817
DRM11,OUT049,1836.5414851293804
NCO06,OUT045,1741.3120124094985
FDU38,OUT049,1892.1195100843604
FDU59,OUT018,1819.3829844607067
FDJ10,OUT046,1799.1543777280822
FDM13,OUT049,1785.2390566039767
NCJ30,OUT019,1855.0897637860146
FDM45,OUT018,1790.8921320909496
FDP36,OUT045,1600.15876882364
NCD30,OUT010,1745.3011922130913
FDN48,OUT017,1730.5430606719779
FDY32,OUT049,1831.6475601580462
FDU47,OUT046,1818.8584923983315
FDF17,OUT019,1858.8974752652782
FDP34,OUT017,1847.1865673364719
FDA47,OUT049,1848.6448895691342
DRD27,OUT027,1751.7090674614558
FDW38,OUT045,1696.800626106674
FDZ15,OUT019,1784.6988315809606
FDZ03,OUT027,1896.779006259224
NCN19,OUT049,1891.330010404712
FDG02,OUT035,1869.9404894814948
FDS31,OUT035,1897.3250457532758
FDW43,OUT019,1846.0791348281914
FDZ47,OUT010,1754.6659286541974
FDO57,OUT017,1813.8292949934146
NCL07,OUT013,1571.5312146248987
NCV42,OUT013,1763.1262661658554
FDP40,OUT017,1770.0603999890443
FDP48,OUT019,1879.7811103809638
FDH21,OUT017,1845.948751698385
NCP02,OUT049,1685.6894549418532
FDK24,OUT049,1602.360873463668
FDC41,OUT045,1722.3491020292133
FDF08,OUT017,1699.4352951063413
FDO49,OUT017,1605.1368824600477
FDS56,OUT027,1865.5644837972616
FDX46,OUT018,1656.238449018334
FDQ07,OUT013,1838.7276194702335
FDC32,OUT010,1723.7079464214028
FDT21,OUT019,1849.1204350862554
FDG58,OUT045,1838.3033593651608
FDW14,OUT049,1704.1977465633852
DRA12,OUT027,1814.4687918464922
FDV27,OUT013,1709.5447778223795
DRD25,OUT013,1765.3567346857187
DRF48,OUT027,1893.3718846836048
FDX24,OUT017,1714.9378519204763
DRJ51,OUT046,1851.6768601646436
FDE45,OUT045,1900.9541215004667
FDE14,OUT046,1744.3640529735378
FDG53,OUT045,1802.9298714108775
FDT08,OUT046,1837.0690885850338
DRC27,OUT027,1852.5969036435715
FDG20,OUT035,1888.9744516784938
FDC21,OUT046,1744.581485346874
FDV31,OUT018,1879.8739571938577
FDB58,OUT045,1819.5897320617623
FDV23,OUT046,1793.3750313636442
FDA25,OUT019,1741.652793516399
FDC15,OUT046,1832.469360906855
FDU47,OUT049,1806.133090417134
FDE23,OUT013,1625.9657607542479
FDS08,OUT013,1835.5306924739666
FDW03,OUT027,1751.7297298931303
FDJ60,OUT018,1817.5137870564133
FDM34,OUT017,1794.7156714429864
FDW33,OUT013,1748.648211094666
FDZ40,OUT013,1636.320323528977
FDE33,OUT018,1739.5358895542072
NCC06,OUT010,1791.4120319774659
FDU11,OUT046,1787.0355740565449
FDL44,OUT017,1829.7621290839122
NCZ29,OUT017,1799.5411381207052
FDG28,OUT010,1840.4214054742984
FDL12,OUT018,1662.8042868369005
FDD52,OUT017,1751.2330653029012
FDO15,OUT013,1747.4812268390879
NCN29,OUT027,1594.734420740062
FDW36,OUT013,1747.091981022402
FDB21,OUT046,1827.1134569009496
FDZ28,OUT013,1791.7438892683074
FDY10,OUT035,1777.100865367318
DRG39,OUT017,1612.0811449858345
FDN28,OUT013,1759.981355114637
FDV15,OUT035,1744.6744663931313
DRI13,OUT035,1832.9368278455574
FDH20,OUT046,1735.9089099277026
FDY51,OUT013,1842.4508742520488
FDE16,OUT013,1825.3122934964967
FDX40,OUT018,1586.3337182954403
FDC48,OUT018,1713.189665485343
FDS14,OUT046,1822.987810861468
FDX56,OUT017,1823.2287647299447
FDI10,OUT046,1864.7273894714044
FDI14,OUT013,1827.7776990570826
DRM48,OUT013,1629.6374254987234
NCH07,OUT027,1848.6706748428574
FDY26,OUT013,1813.32384896005
FDD02,OUT027,1796.2922806015772
FDM12,OUT046,1875.59034666673
DRF01,OUT010,1823.0841794050705
FDV36,OUT046,1794.877132188438
DRI59,OUT013,1841.0035711506475
FDV03,OUT018,1835.4298020907277
FDO39,OUT017,1855.230271792832
NCB07,OUT018,1833.3461028941886
FDH38,OUT027,1787.8830188902975
FDZ13,OUT035,1642.669102300648
NCZ30,OUT046,1792.2606387798999
NCA06,OUT035,1717.8574947413958
FDB04,OUT049,1695.5466079777405
FDN50,OUT013,1726.536548887331
NCG06,OUT049,1866.7606800920203
NCY17,OUT018,1635.1339779401853
FDC23,OUT046,1871.015186904794
FDK33,OUT049,1827.9342499913841
FDR03,OUT049,1824.6465090218799
FDZ07,OUT045,1690.5921475744267
FDO38,OUT013,1722.116270433345
FDS59,OUT046,1744.256550699857
DRM11,OUT019,1855.7856822691517
FDX52,OUT027,1893.678613489673
DRJ35,OUT018,1657.204618589021
NCP53,OUT046,1853.6015423967526
FDW15,OUT019,1827.1292211422128
DRI47,OUT045,1833.7095711125576
DRZ11,OUT035,1793.7560318841172
FDS02,OUT013,1874.7412150060952
DRD49,OUT018,1843.451483617958
FDW38,OUT049,1695.5644980195539
FDR21,OUT019,1883.6557780777161
FDE40,OUT013,1704.1410681966008
FDI02,OUT045,1757.3002968404926
FDQ04,OUT045,1657.5110663742714
FDY14,OUT017,1836.2617317303943
NCT54,OUT046,1730.1831207868447
DRD25,OUT017,1763.7816318438972
DRE01,OUT045,1847.6458473900925
FDJ12,OUT010,1826.4908972202916
NCZ05,OUT049,1749.578217967257
DRB25,OUT019,1741.755769836515
NCC31,OUT045,1829.334627729729
FDM16,OUT045,1743.2365892155235
DRG11,OUT049,1759.3580506218495
FDV24,OUT027,1844.6072087815471
FDV43,OUT046,1584.6936099071806
FDG05,OUT018,1835.040828111539
FDV23,OUT010,1792.6319515397297
FDI58,OUT018,1716.1003787835027
FDQ11,OUT017,1829.9660918477514
FDC05,OUT027,1877.0289646321532
FDF40,OUT013,1821.8049618816299
FDU02,OUT018,1853.2604973264265
FDT32,OUT013,1860.3840856223637
NCF06,OUT017,1835.6207287211064
FDT46,OUT013,1600.2398233560589
FDR58,OUT010,1719.5532614654446
FDY04,OUT046,1830.5122036120858
FDT58,OUT045,1853.75395227438
FDE46,OUT049,1831.998552910677
DRH11,OUT017,1691.078677490802
DRI51,OUT046,1856.7171527365224
FDC35,OUT017,1815.812865920376
FDP45,OUT035,1861.6279825480112
FDC45,OUT017,1856.7714152347774
FDU01,OUT045,1853.680240712201
FDJ53,OUT010,1788.958697748103
FDJ46,OUT017,1896.4359763772532
FDX07,OUT013,1861.0718119639225
NCI30,OUT049,1824.125465140561
FDE47,OUT027,1802.8844771904066
FDV48,OUT045,1721.269040944131
FDN16,OUT019,1741.65228379055
FDM52,OUT013,1841.492342520877
FDA32,OUT027,1838.3521277768207
FDH05,OUT017,1860.7538433283416
FDW25,OUT010,1732.7916784097017
FDQ09,OUT046,1766.478258737364
NCM17,OUT010,1639.29716494879
DRM59,OUT046,1816.0516522334888
FDV47,OUT027,1704.4765049623163
DRE15,OUT035,1726.6361319041403
FDS25,OUT010,1758.0353746472358
NCZ05,OUT018,1750.352807990908
NCV05,OUT019,1825.5769075295884
DRM37,OUT046,1869.42492515208
FDV58,OUT027,1895.660995906868
FDN22,OUT027,1865.3090840748573
NCO06,OUT049,1736.439791791942
FDT56,OUT019,1648.0652286704956
FDM02,OUT013,1703.700123992649
FDA09,OUT046,1895.1811372735074
NCC06,OUT035,1794.4628042464772
NCL54,OUT049,1897.033140050428
NCB55,OUT017,1658.2300650823543
FDB12,OUT017,1746.4123139741084
NCA54,OUT049,1886.0333583727784
NCS38,OUT049,1773.325357128266
FDC02,OUT049,1826.1554293753882
FDK44,OUT019,1881.9098143901147
FDE16,OUT035,1823.934337307426
NCS05,OUT035,1791.2932927065383
FDZ59,OUT045,1834.1571235373847
FDI20,OUT017,1824.487154092272
FDQ14,OUT046,1832.3223766177607
FDF53,OUT017,1848.614089751246
FDW25,OUT017,1735.1613962717763
NCQ43,OUT010,1747.2211953372775
FDX52,OUT013,1892.3353953162925
FDE28,OUT045,1854.5121034983247
FDN15,OUT017,1802.6208057338013
FDO28,OUT017,1786.7890281567636
FDQ33,OUT045,1841.3663052057816
FDM22,OUT010,1618.6970570022847
FDJ03,OUT017,1580.3636711714016
FDI16,OUT045,1609.0443710144928
FDI09,OUT027,1856.8248667144667
FDX55,OUT013,1836.117074642833
FDS23,OUT027,1798.7307870884133
DRC12,OUT045,1869.011351597445
FDH41,OUT049,1832.8826645611525
FDN01,OUT013,1875.4290507550334
FDV55,OUT045,1827.8334101641547
NCJ19,OUT013,1685.7034596253852
NCY29,OUT010,1633.706454861232
FDP03,OUT018,1791.7599908128573
FDZ52,OUT045,1757.7006860236256
FDH31,OUT010,1744.8145143928691
FDQ19,OUT018,1826.1080977723482
FDS15,OUT035,1749.288246959551
FDN32,OUT017,1886.3787959979916
FDH32,OUT049,1741.7880512979546
FDF33,OUT017,1754.2813173166517
FDJ22,OUT046,1860.7880448875462
FDG56,OUT010,1678.9122050306992
FDC05,OUT046,1882.5767064612887
FDK09,OUT013,1847.1463019006626
NCV29,OUT045,1897.6404655786807
NCC43,OUT019,1851.25277381735
NCA42,OUT049,1821.874073774032
FDC10,OUT046,1783.2912375079843
FDC16,OUT013,1701.2589086736932
NCL17,OUT013,1814.6514205897245
FDA51,OUT035,1768.1231740541853
FDW01,OUT017,1841.4808212370153
NCF30,OUT045,1797.5719281381903
FDN49,OUT013,1608.6360838101753
FDY20,OUT045,1709.642813383636
FDC15,OUT045,1836.9921739532942
FDY24,OUT046,1706.8707114337137
NCG43,OUT017,1739.679381725981
FDA48,OUT013,1846.7570428203564
NCF55,OUT017,1665.7560423943728
FDL38,OUT049,1708.982363665573
NCQ29,OUT018,1865.0937098260797
FDC34,OUT017,1844.5618239015212
FDP36,OUT027,1605.2303843454558
FDN50,OUT010,1728.2958196492468
FDO23,OUT049,1728.6642653763968
FDT56,OUT013,1655.4747733825286
FDT13,OUT027,1897.4844869015396
FDZ03,OUT013,1892.4716958236686
FDQ03,OUT010,1852.3002007983036
FDU44,OUT045,1850.2634164613337
FDD03,OUT049,1861.6988209940707
NCH30,OUT013,1765.208597565009
FDS60,OUT010,1838.0256254805804
FDG08,OUT046,1886.3268079713223
FDX38,OUT017,1589.9455743877975
FDD22,OUT017,1767.2097036274313
FDW51,OUT013,1822.3203130141464
FDL09,OUT017,1833.2106931636727
FDZ60,OUT045,1756.849725409959
NCH07,OUT046,1844.0424990135389
NCQ41,OUT049,1873.0358734645922
FDW04,OUT049,1788.708597681644
FDI08,OUT027,1855.3202399888032
FDR19,OUT019,1827.9319660989233
FDV13,OUT046,1715.820279841371
FDB52,OUT017,1862.9874735748126
FDZ48,OUT027,1767.5832915918852
NCO14,OUT049,1600.934938774473
FDZ50,OUT013,1896.712796427324
FDN27,OUT019,1778.3093918905577
FDQ60,OUT013,1791.2809878455366
FDR49,OUT017,1612.9271949114661
DRJ35,OUT027,1683.036299314891
DRI49,OUT017,1700.592277557085
FDB47,OUT017,1833.4105259601724
FDP37,OUT010,1794.8209578051644
FDR26,OUT049,1837.2543011721468
FDY31,OUT019,1827.4283448076544
FDC11,OUT045,1732.6000783963068
DRP47,OUT035,1853.4742609183243
NCY54,OUT018,1861.949449265349
FDR27,OUT046,1795.9265328824195
FDQ21,OUT019,1787.962728217765
NCQ29,OUT035,1856.6745748856624
FDJ02,OUT046,1834.2328033020945
FDE21,OUT018,1774.8331464407613
FDM39,OUT046,1840.887260169801
FDZ01,OUT017,1747.2226142649051
NCB19,OUT018,1723.830959856138
FDU03,OUT046,1868.6775185674194
FDP27,OUT049,1872.5379006094984
DRF01,OUT045,1828.7745612533108
FDM03,OUT049,1743.279056967182
FDV01,OUT046,1828.377626706909
FDS16,OUT046,1836.506216131356
FDO45,OUT035,1705.568679870085
NCX06,OUT035,1879.0498791337209
FDP13,OUT046,1626.0294572061107
NCR38,OUT018,1853.4192426780894
FDA01,OUT013,1641.8227971903184
FDT26,OUT017,1790.5201393712255
FDD44,OUT027,1870.8960166878537
FDB26,OUT013,1616.7677340723667
FDP45,OUT019,1851.3479122774027
NCP55,OUT046,1634.2010215498644
FDT23,OUT017,1736.8704765457812
FDO51,OUT045,1651.1492838511479
FDA44,OUT046,1702.2502452755855
NCJ31,OUT018,1830.6837164320507
FDX37,OUT045,1743.5174947340925
NCD18,OUT049,1846.2161575013172
FDN40,OUT027,1841.9417901621025
FDL33,OUT017,1857.8452604947215
DRF48,OUT035,1843.4238905232914
FDW08,OUT035,1742.3756350098945
FDX39,OUT018,1832.5320437425119
FDB38,OUT049,1819.931867261274
FDY46,OUT018,1860.1551379292143
NCB06,OUT049,1835.8084588742681
FDA34,OUT035,1892.6395536264629
FDA35,OUT045,1797.885470869353
FDQ07,OUT035,1836.685899332443
FDU32,OUT045,1794.181807851683
FDU26,OUT013,1798.1913199256064
FDU13,OUT010,1832.6910557502165
FDO09,OUT035,1849.5397299627869
FDW03,OUT019,1741.516937878645
FDB38,OUT013,1820.675254508001
FDL26,OUT010,1830.4363399953202
NCN43,OUT045,1798.1177587617665
FDH08,OUT045,1840.2293225211806
NCC31,OUT019,1831.5179617035485
FDH14,OUT035,1806.8735316665268
FDL40,OUT017,1742.1400013543987
FDD20,OUT035,1797.9799732876954
NCV53,OUT035,1833.2674911043785
FDD16,OUT045,1758.5852847081894
FDP24,OUT035,1792.130458280314
FDQ25,OUT045,1874.8029486116025
FDM38,OUT035,1686.7634688565943
NCT18,OUT010,1888.728304508783
FDM34,OUT049,1793.4727578435811
DRH37,OUT010,1831.3559540085403
NCE07,OUT013,1830.8064939552999
FDG12,OUT013,1783.4949850555865
FDB59,OUT010,1835.71510702235
FDS10,OUT018,1858.031560460905
FDN21,OUT010,1822.1806095329462
FDM02,OUT045,1705.57794923205
FDO44,OUT049,1764.0560114437756
NCN17,OUT017,1746.9515571501388
FDH16,OUT018,1718.2031417252115
FDL44,OUT046,1829.5439909899724
FDY47,OUT017,1788.4600287540472
DRI39,OUT046,1621.2134668161784
NCX54,OUT018,1748.51270641588
